365140800000,0.44
365227200000,0.43
365313600000,0.44
365400000000,0.45
365659200000,0.45
365745600000,0.45
365832000000,0.47
365918400000,0.46
366004800000,0.46
366350400000,0.44
366436800000,0.43
366523200000,0.42
366609600000,0.41
366868800000,0.4
366955200000,0.39
367041600000,0.39
367128000000,0.39
367214400000,0.36
367473600000,0.34
367560000000,0.35
367646400000,0.34
367732800000,0.35
367819200000,0.36
368078400000,0.36
368164800000,0.39
368251200000,0.39
368337600000,0.37
368424000000,0.37
368769600000,0.36
368856000000,0.36
368942400000,0.36
369028800000,0.36
369288000000,0.34
369374400000,0.34
369460800000,0.33
369547200000,0.32
369633600000,0.32
369892800000,0.32
369979200000,0.31
370065600000,0.3
370152000000,0.3
370238400000,0.26
370497600000,0.26
370584000000,0.28
370670400000,0.28
370756800000,0.28
370843200000,0.3
371102400000,0.31
371188800000,0.31
371275200000,0.32
371361600000,0.34
371448000000,0.34
371707200000,0.35
371793600000,0.35
371880000000,0.33
371966400000,0.34
372052800000,0.33
372312000000,0.34
372398400000,0.36
372484800000,0.36
372571200000,0.35
372657600000,0.34
372916800000,0.34
373003200000,0.35
373089600000,0.36
373176000000,0.36
373262400000,0.36
373525200000,0.36
373611600000,0.36
373698000000,0.35
373784400000,0.32
373870800000,0.33
374130000000,0.33
374216400000,0.33
374302800000,0.34
374389200000,0.35
374475600000,0.33
374734800000,0.32
374821200000,0.33
374907600000,0.34
374994000000,0.34
375080400000,0.34
375339600000,0.33
375426000000,0.33
375512400000,0.33
375685200000,0.34
375944400000,0.34
376030800000,0.34
376117200000,0.34
376203600000,0.34
376290000000,0.34
376549200000,0.35
376635600000,0.34
376722000000,0.34
376808400000,0.34
376894800000,0.34
377154000000,0.33
377240400000,0.34
377326800000,0.35
377413200000,0.38
377499600000,0.41
377758800000,0.4
377845200000,0.4
377931600000,0.39
378018000000,0.4
378363600000,0.38
378450000000,0.38
378536400000,0.4
378622800000,0.4
378968400000,0.4
379054800000,0.38
379141200000,0.37
379227600000,0.34
379314000000,0.36
379573200000,0.34
379659600000,0.33
379746000000,0.32
379832400000,0.34
379918800000,0.36
380178000000,0.37
380264400000,0.36
380350800000,0.37
380437200000,0.37
380523600000,0.38
380782800000,0.36
380869200000,0.35
380955600000,0.35
381042000000,0.36
381128400000,0.37
381387600000,0.36
381474000000,0.37
381560400000,0.37
381646800000,0.36
381733200000,0.36
381992400000,0.34
382078800000,0.34
382165200000,0.34
382251600000,0.34
382338000000,0.34
382683600000,0.33
382770000000,0.34
382856400000,0.34
382942800000,0.34
383202000000,0.34
383288400000,0.33
383374800000,0.33
383461200000,0.33
383547600000,0.33
383806800000,0.33
383893200000,0.33
383979600000,0.33
384066000000,0.33
384152400000,0.3
384411600000,0.3
384498000000,0.3
384584400000,0.3
384670800000,0.3
384757200000,0.28
385012800000,0.28
385099200000,0.27
385185600000,0.26
385272000000,0.28
385358400000,0.3
385617600000,0.32
385704000000,0.32
385790400000,0.3
385876800000,0.3
385963200000,0.3
386222400000,0.3
386308800000,0.31
386395200000,0.31
386481600000,0.32
386568000000,0.32
386827200000,0.32
386913600000,0.32
387000000000,0.32
387086400000,0.32
387432000000,0.32
387518400000,0.29
387604800000,0.29
387691200000,0.3
387777600000,0.31
388036800000,0.3
388123200000,0.29
388209600000,0.28
388296000000,0.28
388382400000,0.28
388641600000,0.29
388728000000,0.28
388814400000,0.27
388900800000,0.27
388987200000,0.27
389246400000,0.28
389332800000,0.29
389419200000,0.28
389505600000,0.29
389592000000,0.3
389851200000,0.29
389937600000,0.28
390024000000,0.28
390110400000,0.28
390196800000,0.27
390456000000,0.26
390542400000,0.26
390628800000,0.26
390715200000,0.26
390801600000,0.26
391060800000,0.26
391147200000,0.26
391233600000,0.26
391320000000,0.26
391406400000,0.26
391752000000,0.25
391838400000,0.26
391924800000,0.25
392011200000,0.24
392270400000,0.24
392356800000,0.24
392443200000,0.23
392529600000,0.23
392616000000,0.24
392875200000,0.24
392961600000,0.24
393048000000,0.24
393134400000,0.24
393220800000,0.23
393480000000,0.23
393566400000,0.24
393652800000,0.25
393739200000,0.25
393825600000,0.24
394084800000,0.24
394171200000,0.23
394257600000,0.23
394344000000,0.23
394430400000,0.22
394776000000,0.21
394862400000,0.21
394948800000,0.2
395035200000,0.21
395294400000,0.21
395380800000,0.23
395467200000,0.23
395553600000,0.23
395640000000,0.24
395899200000,0.24
395985600000,0.26
396072000000,0.26
396158400000,0.26
396244800000,0.26
396504000000,0.25
396590400000,0.25
396676800000,0.23
396763200000,0.24
396849600000,0.25
397108800000,0.25
397195200000,0.24
397281600000,0.23
397368000000,0.23
397454400000,0.22
397713600000,0.23
397800000000,0.24
397886400000,0.24
397972800000,0.24
398059200000,0.24
398318400000,0.24
398404800000,0.26
398491200000,0.26
398577600000,0.26
398664000000,0.27
398923200000,0.28
399009600000,0.29
399096000000,0.31
399182400000,0.32
399268800000,0.31
399528000000,0.31
399614400000,0.33
399700800000,0.32
399787200000,0.33
399873600000,0.33
400219200000,0.32
400305600000,0.33
400392000000,0.32
400478400000,0.33
400737600000,0.33
400824000000,0.34
400910400000,0.34
400996800000,0.33
401083200000,0.32
401342400000,0.32
401428800000,0.33
401515200000,0.34
401601600000,0.34
401688000000,0.33
401947200000,0.33
402033600000,0.33
402120000000,0.33
402206400000,0.33
402292800000,0.34
402552000000,0.34
402638400000,0.34
402724800000,0.37
402811200000,0.4
402897600000,0.42
403156800000,0.43
403243200000,0.42
403329600000,0.42
403416000000,0.43
403502400000,0.42
403761600000,0.42
403848000000,0.43
403934400000,0.46
404020800000,0.47
404107200000,0.47
404366400000,0.44
404452800000,0.44
404539200000,0.45
404625600000,0.45
404712000000,0.46
404971200000,0.48
405057600000,0.52
405144000000,0.55
405230400000,0.56
405316800000,0.54
405579600000,0.52
405666000000,0.54
405752400000,0.56
405838800000,0.59
405925200000,0.58
406184400000,0.57
406270800000,0.54
406357200000,0.57
406443600000,0.57
406530000000,0.56
406789200000,0.51
406875600000,0.52
406962000000,0.53
407134800000,0.52
407394000000,0.52
407480400000,0.57
407566800000,0.59
407653200000,0.59
407739600000,0.57
407998800000,0.6
408085200000,0.61
408171600000,0.6
408258000000,0.57
408344400000,0.53
408603600000,0.52
408690000000,0.51
408776400000,0.51
408862800000,0.52
408949200000,0.54
409208400000,0.54
409294800000,0.55
409381200000,0.56
409467600000,0.58
409813200000,0.59
409899600000,0.59
409986000000,0.57
410072400000,0.54
410158800000,0.54
410418000000,0.51
410504400000,0.54
410590800000,0.55
410677200000,0.53
410763600000,0.5
411022800000,0.52
411109200000,0.53
411195600000,0.55
411282000000,0.55
411368400000,0.59
411627600000,0.61
411714000000,0.6
411800400000,0.61
411886800000,0.67
411973200000,0.67
412232400000,0.63
412318800000,0.66
412405200000,0.69
412491600000,0.73
412578000000,0.74
412837200000,0.73
412923600000,0.75
413010000000,0.77
413096400000,0.8
413182800000,0.79
413442000000,0.76
413528400000,0.75
413614800000,0.76
413701200000,0.81
413787600000,0.84
414046800000,0.83
414133200000,0.82
414219600000,0.8
414306000000,0.79
414392400000,0.82
414738000000,0.84
414824400000,0.84
414910800000,0.86
414997200000,0.84
415256400000,0.82
415342800000,0.83
415429200000,0.84
415515600000,0.81
415602000000,0.8
415861200000,0.79
415947600000,0.76
416034000000,0.78
416120400000,0.77
416206800000,0.76
416462400000,0.74
416548800000,0.76
416635200000,0.76
416721600000,0.76
416808000000,0.77
417067200000,0.79
417153600000,0.8
417240000000,0.76
417326400000,0.78
417412800000,0.78
417672000000,0.76
417758400000,0.79
417844800000,0.8
417931200000,0.76
418276800000,0.74
418363200000,0.73
418449600000,0.72
418536000000,0.71
418622400000,0.71
418881600000,0.75
418968000000,0.76
419054400000,0.79
419140800000,0.81
419227200000,0.82
419486400000,0.84
419572800000,0.84
419659200000,0.91
419745600000,0.93
419832000000,0.92
420091200000,0.87
420177600000,0.9
420264000000,0.89
420350400000,0.9
420436800000,0.91
420696000000,0.88
420782400000,0.87
420868800000,0.92
420955200000,0.98
421041600000,0.99
421300800000,0.98
421387200000,0.98
421473600000,0.96
421560000000,0.95
421646400000,0.95
421905600000,0.93
421992000000,0.93
422078400000,0.94
422164800000,0.97
422251200000,1.02
422510400000,1.03
422596800000,1.09
422683200000,1.08
422769600000,1.07
422856000000,1.07
423201600000,1.04
423288000000,1.04
423374400000,1.05
423460800000,1.1
423720000000,1.13
423806400000,1.09
423892800000,1.07
423979200000,1.07
424065600000,1.06
424324800000,1.03
424411200000,1.0
424497600000,0.98
424584000000,1.03
424670400000,1.01
424929600000,0.96
425016000000,0.96
425102400000,0.99
425188800000,0.96
425275200000,0.96
425534400000,0.9
425620800000,0.84
425707200000,0.88
425793600000,0.88
425880000000,0.88
426225600000,0.85
426312000000,0.85
426398400000,0.84
426484800000,0.83
426744000000,0.85
426830400000,0.83
426916800000,0.83
427003200000,0.83
427089600000,0.8
427348800000,0.8
427435200000,0.79
427521600000,0.74
427608000000,0.78
427694400000,0.79
427953600000,0.78
428040000000,0.7
428126400000,0.65
428212800000,0.61
428299200000,0.63
428558400000,0.62
428644800000,0.62
428731200000,0.63
428817600000,0.6
428904000000,0.61
429163200000,0.61
429249600000,0.62
429336000000,0.62
429422400000,0.61
429508800000,0.6
429768000000,0.62
429854400000,0.61
429940800000,0.6
430027200000,0.6
430113600000,0.61
430372800000,0.61
430459200000,0.57
430545600000,0.55
430632000000,0.55
430718400000,0.56
430977600000,0.56
431064000000,0.59
431150400000,0.67
431236800000,0.65
431323200000,0.68
431668800000,0.71
431755200000,0.62
431841600000,0.57
431928000000,0.55
432187200000,0.55
432273600000,0.58
432360000000,0.57
432446400000,0.54
432532800000,0.53
432792000000,0.58
432878400000,0.58
432964800000,0.57
433051200000,0.59
433137600000,0.44
433396800000,0.45
433483200000,0.42
433569600000,0.41
433656000000,0.41
433742400000,0.42
434001600000,0.42
434088000000,0.41
434174400000,0.41
434260800000,0.4
434347200000,0.37
434606400000,0.36
434692800000,0.35
434779200000,0.38
434865600000,0.42
434952000000,0.41
435211200000,0.38
435297600000,0.35
435384000000,0.39
435470400000,0.37
435556800000,0.36
435816000000,0.38
435902400000,0.38
435988800000,0.36
436075200000,0.38
436161600000,0.38
436420800000,0.41
436507200000,0.42
436593600000,0.42
436680000000,0.4
436766400000,0.38
437029200000,0.38
437115600000,0.32
437202000000,0.35
437288400000,0.36
437374800000,0.36
437634000000,0.36
437720400000,0.36
437806800000,0.36
437893200000,0.37
437979600000,0.37
438238800000,0.39
438325200000,0.39
438411600000,0.37
438584400000,0.37
438843600000,0.38
438930000000,0.38
439016400000,0.37
439102800000,0.37
439189200000,0.36
439448400000,0.37
439534800000,0.37
439621200000,0.38
439707600000,0.39
439794000000,0.39
440053200000,0.39
440139600000,0.41
440226000000,0.42
440312400000,0.44
440398800000,0.45
440658000000,0.43
440744400000,0.42
440830800000,0.44
440917200000,0.45
441003600000,0.44
441349200000,0.45
441435600000,0.45
441522000000,0.44
441608400000,0.44
441954000000,0.46
442040400000,0.5
442126800000,0.51
442213200000,0.5
442472400000,0.47
442558800000,0.5
442645200000,0.51
442731600000,0.5
442818000000,0.49
443077200000,0.5
443163600000,0.52
443250000000,0.52
443336400000,0.52
443422800000,0.52
443682000000,0.52
443768400000,0.49
443854800000,0.49
443941200000,0.5
444027600000,0.47
444286800000,0.45
444373200000,0.45
444459600000,0.44
444546000000,0.45
444632400000,0.44
444891600000,0.42
444978000000,0.44
445064400000,0.42
445150800000,0.43
445237200000,0.44
445496400000,0.44
445582800000,0.46
445669200000,0.45
445755600000,0.46
445842000000,0.45
446187600000,0.47
446274000000,0.49
446360400000,0.48
446446800000,0.49
446706000000,0.49
446792400000,0.46
446878800000,0.47
446965200000,0.49
447051600000,0.49
447310800000,0.48
447397200000,0.46
447483600000,0.48
447570000000,0.48
447656400000,0.48
447912000000,0.49
447998400000,0.49
448084800000,0.48
448171200000,0.48
448257600000,0.48
448516800000,0.47
448603200000,0.47
448689600000,0.47
448776000000,0.46
448862400000,0.46
449121600000,0.46
449208000000,0.45
449294400000,0.46
449380800000,0.46
449467200000,0.45
449726400000,0.45
449812800000,0.45
449899200000,0.44
449985600000,0.44
450072000000,0.42
450331200000,0.42
450417600000,0.45
450504000000,0.44
450590400000,0.46
450676800000,0.46
450936000000,0.47
451022400000,0.5
451108800000,0.51
451195200000,0.51
451540800000,0.51
451627200000,0.5
451713600000,0.5
451800000000,0.54
451886400000,0.54
452145600000,0.57
452232000000,0.6
452318400000,0.59
452404800000,0.57
452491200000,0.54
452750400000,0.56
452836800000,0.59
452923200000,0.6
453009600000,0.6
453096000000,0.58
453355200000,0.57
453441600000,0.57
453528000000,0.55
453614400000,0.53
453700800000,0.54
453960000000,0.57
454046400000,0.56
454132800000,0.55
454219200000,0.53
454305600000,0.53
454651200000,0.53
454737600000,0.52
454824000000,0.53
454910400000,0.55
455169600000,0.53
455256000000,0.5
455342400000,0.52
455428800000,0.52
455515200000,0.52
455774400000,0.52
455860800000,0.53
455947200000,0.54
456033600000,0.52
456120000000,0.52
456379200000,0.53
456465600000,0.53
456552000000,0.55
456638400000,0.52
456724800000,0.52
456984000000,0.49
457070400000,0.47
457156800000,0.46
457243200000,0.48
457329600000,0.48
457588800000,0.46
457675200000,0.46
457848000000,0.45
457934400000,0.45
458193600000,0.47
458280000000,0.48
458366400000,0.48
458452800000,0.48
458539200000,0.48
458798400000,0.46
458884800000,0.46
458971200000,0.46
459057600000,0.46
459144000000,0.46
459403200000,0.45
459489600000,0.48
459576000000,0.48
459662400000,0.49
459748800000,0.49
460008000000,0.46
460094400000,0.46
460180800000,0.45
460267200000,0.44
460353600000,0.49
460612800000,0.53
460699200000,0.53
460785600000,0.51
460872000000,0.54
460958400000,0.51
461217600000,0.54
461304000000,0.52
461390400000,0.5
461476800000,0.51
461563200000,0.5
461822400000,0.49
461908800000,0.51
461995200000,0.51
462081600000,0.51
462168000000,0.51
462427200000,0.5
462513600000,0.51
462600000000,0.5
462686400000,0.49
462772800000,0.48
463118400000,0.47
463204800000,0.47
463291200000,0.48
463377600000,0.48
463636800000,0.48
463723200000,0.48
463809600000,0.47
463896000000,0.5
463982400000,0.5
464241600000,0.52
464328000000,0.5
464414400000,0.49
464500800000,0.49
464587200000,0.48
464846400000,0.48
464932800000,0.47
465019200000,0.46
465105600000,0.46
465192000000,0.45
465451200000,0.44
465537600000,0.45
465624000000,0.45
465710400000,0.46
465796800000,0.45
466056000000,0.45
466142400000,0.44
466228800000,0.43
466315200000,0.43
466401600000,0.41
466660800000,0.43
466747200000,0.43
466833600000,0.45
466920000000,0.46
467006400000,0.46
467265600000,0.46
467352000000,0.47
467438400000,0.47
467524800000,0.46
467611200000,0.44
467870400000,0.45
467956800000,0.45
468043200000,0.45
468129600000,0.45
468216000000,0.45
468478800000,0.45
468565200000,0.47
468651600000,0.46
468738000000,0.45
468824400000,0.42
469083600000,0.44
469170000000,0.42
469256400000,0.43
469342800000,0.43
469429200000,0.42
469688400000,0.4
469774800000,0.41
469861200000,0.42
470034000000,0.43
470293200000,0.43
470379600000,0.44
470466000000,0.47
470552400000,0.46
470638800000,0.45
470898000000,0.44
470984400000,0.45
471070800000,0.47
471157200000,0.49
471243600000,0.49
471502800000,0.48
471589200000,0.48
471675600000,0.46
471762000000,0.46
471848400000,0.48
472107600000,0.49
472194000000,0.52
472280400000,0.5
472366800000,0.49
472453200000,0.49
472712400000,0.5
472885200000,0.5
472971600000,0.5
473058000000,0.52
473317200000,0.53
473490000000,0.5
473576400000,0.51
473662800000,0.51
473922000000,0.51
474008400000,0.51
474094800000,0.52
474181200000,0.54
474267600000,0.54
474526800000,0.55
474613200000,0.54
474699600000,0.55
474786000000,0.51
474872400000,0.52
475131600000,0.53
475218000000,0.54
475304400000,0.53
475390800000,0.52
475477200000,0.53
475736400000,0.55
475822800000,0.54
475909200000,0.54
475995600000,0.52
476082000000,0.52
476341200000,0.53
476427600000,0.53
476514000000,0.54
476600400000,0.54
476686800000,0.54
476946000000,0.55
477032400000,0.54
477118800000,0.51
477205200000,0.5
477291600000,0.51
477637200000,0.5
477723600000,0.48
477810000000,0.48
477896400000,0.5
478155600000,0.49
478242000000,0.48
478328400000,0.45
478414800000,0.45
478501200000,0.45
478760400000,0.46
478846800000,0.47
478933200000,0.44
479019600000,0.4
479106000000,0.39
479361600000,0.4
479448000000,0.42
479534400000,0.39
479620800000,0.39
479707200000,0.41
479966400000,0.41
480052800000,0.4
480139200000,0.4
480225600000,0.41
480312000000,0.4
480571200000,0.39
480657600000,0.41
480744000000,0.4
480830400000,0.4
480916800000,0.4
481176000000,0.39
481262400000,0.38
481348800000,0.38
481435200000,0.38
481780800000,0.36
481867200000,0.36
481953600000,0.38
482040000000,0.39
482126400000,0.38
482385600000,0.39
482472000000,0.39
482558400000,0.41
482644800000,0.41
482731200000,0.41
482990400000,0.39
483076800000,0.4
483163200000,0.4
483249600000,0.4
483336000000,0.4
483595200000,0.38
483681600000,0.38
483768000000,0.38
483854400000,0.35
483940800000,0.36
484200000000,0.36
484286400000,0.36
484372800000,0.36
484459200000,0.36
484545600000,0.37
484804800000,0.36
484891200000,0.36
484977600000,0.36
485064000000,0.39
485150400000,0.39
485409600000,0.39
485496000000,0.38
485582400000,0.37
485668800000,0.36
485755200000,0.33
486100800000,0.31
486187200000,0.31
486273600000,0.32
486360000000,0.32
486619200000,0.29
486705600000,0.31
486792000000,0.31
486878400000,0.31
486964800000,0.3
487224000000,0.29
487310400000,0.29
487396800000,0.29
487483200000,0.27
487569600000,0.27
487828800000,0.27
487915200000,0.28
488001600000,0.28
488088000000,0.29
488174400000,0.29
488433600000,0.31
488520000000,0.32
488606400000,0.33
488692800000,0.33
488779200000,0.33
489038400000,0.33
489124800000,0.31
489211200000,0.32
489384000000,0.32
489643200000,0.32
489729600000,0.32
489816000000,0.33
489902400000,0.33
489988800000,0.32
490248000000,0.32
490334400000,0.32
490420800000,0.32
490507200000,0.31
490593600000,0.32
490852800000,0.31
490939200000,0.3
491025600000,0.3
491112000000,0.3
491198400000,0.3
491457600000,0.29
491544000000,0.3
491630400000,0.29
491716800000,0.29
491803200000,0.29
492062400000,0.28
492148800000,0.28
492235200000,0.27
492321600000,0.28
492408000000,0.28
492667200000,0.27
492753600000,0.28
492840000000,0.27
492926400000,0.26
493012800000,0.27
493272000000,0.27
493358400000,0.28
493444800000,0.28
493531200000,0.27
493617600000,0.27
493876800000,0.28
493963200000,0.28
494049600000,0.28
494136000000,0.27
494222400000,0.27
494568000000,0.27
494654400000,0.27
494740800000,0.27
494827200000,0.27
495086400000,0.28
495172800000,0.28
495259200000,0.28
495345600000,0.29
495432000000,0.29
495691200000,0.28
495777600000,0.28
495864000000,0.3
495950400000,0.31
496036800000,0.3
496296000000,0.31
496382400000,0.3
496468800000,0.29
496555200000,0.29
496900800000,0.29
496987200000,0.29
497073600000,0.28
497160000000,0.28
497246400000,0.27
497505600000,0.27
497592000000,0.28
497678400000,0.27
497764800000,0.29
497851200000,0.29
498110400000,0.3
498196800000,0.31
498283200000,0.33
498369600000,0.33
498456000000,0.32
498715200000,0.31
498801600000,0.33
498888000000,0.33
498974400000,0.33
499060800000,0.33
499320000000,0.33
499406400000,0.32
499492800000,0.34
499579200000,0.34
499665600000,0.34
499928400000,0.34
500014800000,0.34
500101200000,0.35
500187600000,0.36
500274000000,0.37
500533200000,0.36
500619600000,0.36
500706000000,0.35
500792400000,0.36
500878800000,0.36
501138000000,0.36
501224400000,0.35
501310800000,0.34
501397200000,0.34
501483600000,0.34
501742800000,0.35
501829200000,0.35
501915600000,0.36
502088400000,0.36
502347600000,0.37
502434000000,0.36
502520400000,0.37
502606800000,0.36
502693200000,0.36
502952400000,0.35
503038800000,0.35
503125200000,0.36
503211600000,0.36
503298000000,0.36
503557200000,0.38
503643600000,0.37
503730000000,0.4
503816400000,0.41
503902800000,0.4
504162000000,0.4
504248400000,0.39
504421200000,0.39
504507600000,0.4
504766800000,0.4
504853200000,0.4
505026000000,0.4
505112400000,0.4
505371600000,0.4
505458000000,0.42
505544400000,0.41
505630800000,0.41
505717200000,0.41
505976400000,0.42
506062800000,0.42
506149200000,0.43
506235600000,0.44
506322000000,0.43
506581200000,0.43
506667600000,0.43
506754000000,0.42
506840400000,0.42
506926800000,0.41
507186000000,0.4
507272400000,0.4
507358800000,0.43
507445200000,0.42
507531600000,0.42
507790800000,0.43
507877200000,0.43
507963600000,0.43
508050000000,0.44
508136400000,0.43
508395600000,0.43
508482000000,0.43
508568400000,0.43
508654800000,0.43
508741200000,0.43
509086800000,0.43
509173200000,0.45
509259600000,0.45
509346000000,0.46
509605200000,0.46
509691600000,0.48
509778000000,0.47
509864400000,0.46
509950800000,0.45
510210000000,0.44
510296400000,0.44
510382800000,0.46
510469200000,0.46
510555600000,0.45
510811200000,0.44
510897600000,0.45
510984000000,0.45
511070400000,0.45
511156800000,0.47
511416000000,0.47
511502400000,0.48
511588800000,0.48
511675200000,0.51
511761600000,0.5
512020800000,0.48
512107200000,0.5
512193600000,0.51
512280000000,0.51
512625600000,0.51
512712000000,0.49
512798400000,0.49
512884800000,0.49
512971200000,0.48
513230400000,0.49
513316800000,0.5
513403200000,0.49
513489600000,0.49
513576000000,0.49
513835200000,0.48
513921600000,0.49
514008000000,0.51
514094400000,0.52
514180800000,0.54
514440000000,0.55
514526400000,0.54
514612800000,0.53
514699200000,0.57
514785600000,0.58
515044800000,0.58
515131200000,0.56
515217600000,0.55
515304000000,0.55
515390400000,0.55
515649600000,0.58
515736000000,0.59
515822400000,0.57
515908800000,0.59
515995200000,0.6
516254400000,0.65
516340800000,0.65
516427200000,0.66
516513600000,0.65
516600000000,0.65
516859200000,0.64
516945600000,0.64
517032000000,0.67
517118400000,0.66
517204800000,0.67
517550400000,0.66
517636800000,0.67
517723200000,0.67
517809600000,0.67
518068800000,0.67
518155200000,0.68
518241600000,0.7
518328000000,0.7
518414400000,0.68
518673600000,0.65
518760000000,0.65
518846400000,0.65
518932800000,0.65
519019200000,0.65
519278400000,0.65
519364800000,0.62
519451200000,0.62
519537600000,0.63
519624000000,0.65
519883200000,0.63
519969600000,0.63
520056000000,0.65
520142400000,0.65
520228800000,0.65
520488000000,0.65
520574400000,0.64
520660800000,0.65
520747200000,0.68
521092800000,0.64
521179200000,0.62
521265600000,0.62
521352000000,0.64
521438400000,0.67
521697600000,0.65
521784000000,0.63
521870400000,0.6
521956800000,0.58
522043200000,0.57
522302400000,0.6
522388800000,0.62
522475200000,0.61
522561600000,0.6
522648000000,0.61
522907200000,0.58
522993600000,0.56
523080000000,0.55
523166400000,0.56
523252800000,0.57
523512000000,0.57
523598400000,0.58
523684800000,0.56
523771200000,0.57
523857600000,0.57
524116800000,0.6
524203200000,0.62
524289600000,0.65
524376000000,0.65
524462400000,0.64
524721600000,0.64
524808000000,0.64
524894400000,0.65
524980800000,0.64
525067200000,0.65
525326400000,0.65
525412800000,0.66
525499200000,0.67
525585600000,0.68
525672000000,0.67
526017600000,0.63
526104000000,0.63
526190400000,0.64
526276800000,0.63
526536000000,0.63
526622400000,0.64
526708800000,0.63
526795200000,0.59
526881600000,0.57
527140800000,0.6
527227200000,0.63
527313600000,0.62
527400000000,0.61
527486400000,0.61
527745600000,0.63
527832000000,0.65
527918400000,0.63
528004800000,0.62
528091200000,0.62
528350400000,0.59
528436800000,0.6
528523200000,0.61
528609600000,0.61
528696000000,0.61
528955200000,0.61
529041600000,0.59
529128000000,0.59
529214400000,0.59
529300800000,0.6
529560000000,0.62
529646400000,0.61
529732800000,0.6
529819200000,0.61
529905600000,0.61
530164800000,0.59
530251200000,0.59
530337600000,0.59
530424000000,0.6
530510400000,0.59
530769600000,0.61
530856000000,0.6
530942400000,0.6
531028800000,0.62
531115200000,0.62
531378000000,0.63
531464400000,0.64
531550800000,0.67
531637200000,0.65
531723600000,0.64
531982800000,0.64
532069200000,0.64
532155600000,0.66
532242000000,0.64
532328400000,0.63
532587600000,0.65
532674000000,0.64
532760400000,0.63
532846800000,0.63
532933200000,0.65
533192400000,0.68
533278800000,0.72
533365200000,0.73
533538000000,0.72
533797200000,0.72
533883600000,0.75
533970000000,0.77
534056400000,0.76
534142800000,0.79
534402000000,0.76
534488400000,0.76
534574800000,0.78
534661200000,0.77
534747600000,0.74
535006800000,0.75
535093200000,0.76
535179600000,0.74
535266000000,0.74
535352400000,0.76
535611600000,0.76
535698000000,0.76
535784400000,0.75
535957200000,0.74
536216400000,0.73
536302800000,0.74
536389200000,0.73
536562000000,0.73
536821200000,0.77
536907600000,0.79
536994000000,0.8
537080400000,0.8
537166800000,0.82
537426000000,0.82
537512400000,0.8
537598800000,0.86
537685200000,0.9
537771600000,0.88
538030800000,0.95
538117200000,0.93
538203600000,0.88
538290000000,0.94
538376400000,0.9
538635600000,0.89
538722000000,0.95
538808400000,0.99
538894800000,0.97
538981200000,1.0
539240400000,1.0
539326800000,1.0
539413200000,0.99
539499600000,0.97
539586000000,0.97
